source,productUrl,productName,category,price,currency,imageCount,variantCount,descriptionPresent,materialPresent,dimensionsPresent,weightPresent,brandPresent,skuPresent,technicalSpecsPresent,complianceDataPresent,completenessScore,extractionConfidence,status,origin
cozy-garden,https://thecozygarden.com/products/e415-gnzwj150cm90w4h6vv1-plant-stand-with-grow-light-4-tier-plant-shelf-with-90w-grow-light-for-indoor-plants-grow-light-shelf-full-spectrum-lights-adjustable-metal-plant-stand-for-seed-starting,"Plant Stand with Grow Light, 4 Tier Plant Shelf with 90W Grow Light for Indoor Plants, Grow Light Shelf Full Spectrum Lights Adjustable Metal Plant Stand for Seed Starting",Planters,126.7,USD,6,1,true,true,false,false,true,true,false,false,63,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/zebresse-ceramic-garden-stool,Zebresse Ceramic Garden Stool,Garden Stool,374,USD,3,1,true,true,false,false,true,true,false,true,76,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/f640-12000037977966074-emitting-color-white-wattage-0-5w-300leds-solar-curtain-light-led-outdoor-waterproof-garland-decoration-string-lights-yard-christmas-fairy-garland-string-lights,"Emitting Color: WHITE, Wattage: 0-5W - 300LEDs Solar Curtain Light LED Outdoor Waterproof Garland Decoration String Lights Yard Christmas Fairy Garland String Lights",Outdoor Lighting,21,USD,16,1,true,true,false,false,true,true,false,false,63,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/d681-hw729522-outdoor-curved-acacia-wood-fire-pit-bench-with-slatted-seat-set-of-2-color-natural,Outdoor Curved Acacia Wood Fire Pit Bench with Slatted Seat-Set of 2 - Color: Natural,Outdoor > Outdoor & Patio Furniture > Outdoor Seating & Patio Chairs > Outdoor Benches,228.99,USD,6,1,true,true,false,false,true,true,false,true,69,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/d681-np10257-315-inch-patio-fire-pit-dining-table-with-cooking-bbq-grate-color-black,31.5 Inch Patio Fire Pit Dining Table With Cooking BBQ Grate - Color: Black,Outdoor > Outdoor Heating > Fire Pits > Fire Pit Tables,102.98,USD,12,1,true,true,false,false,true,true,false,true,69,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/green-cascade-garden-stool,Green Cascade Garden Stool,Outdoor Seating,599,USD,3,1,true,true,false,false,true,true,false,true,76,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/rio-red-garden-stool,Rio Red Garden Stool,Garden Stool,588,USD,3,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-810752-garden-planter-honey-brown-591x197x197-solid-wood-pine,"Garden Planter Honey Brown 59.1""x19.7""x19.7"" Solid Wood Pine",Gardening,127.99,USD,18,1,true,true,false,false,true,true,false,true,69,100,NORMALIZED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/gloss-blue-hygienic-wall-cladding-gloss-colour,Gloss Blue Lagoon Hygienic Wall Cladding PVC Sheet,Homepage > Back,93.61,GBP,1,2,true,true,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/moss-ceramic-garden-stool,Moss Ceramic Garden Stool,Table & Bar Stools,599,USD,3,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/d681-op70369-42-inch-60000-btu-propane-fire-pit-table-with-ceramic-tabletop-color-black,42 Inch 60000 BTU Propane Fire Pit Table with Ceramic Tabletop - Color: Black,Outdoor > Outdoor Heating > Fire Pits > Fire Pit Tables,338.98,USD,10,1,true,true,false,false,true,true,false,true,69,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/rio-red-garden-stool,Rio Red Garden Stool,Garden Stool,588,USD,3,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/shores-edge-oil-lantern,Shore's Edge Oil Lantern,Tiki Torches & Oil Lamps,89,USD,5,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/d681-np11843-30-inch-outdoor-fire-pit-chiminea-with-grill-for-garden-bbq-color-black,30 Inch Outdoor Fire Pit Chiminea with Grill for Garden BBQ - Color: Black,Outdoor > Outdoor Heating > Fire Pits,475.24,USD,6,1,true,true,false,false,true,true,false,true,63,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/tropical-flamingo-planters-pair,Tropical Flamingo Planters Pair,Pots & Planters,279.95,USD,9,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-walmartgt4712or-costway-36-inch-wooden-flower-planter-box-garden-yard-decorative-window-box-rectangular,Costway 36 Inch Wooden Flower Planter Box Garden Yard Decorative Window Box Rectangular,Live,87.04,USD,11,2,true,true,false,false,true,true,false,false,63,94,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/y829-1478865379329728530-1pc-fat-man-sunflowerdwarf-garden-resin-statue-ornament-outdoor-decoration-beekeeper-crafts-26l0202,1pc fat man sunflowerdwarf garden resin statue ornament outdoor decoration beekeeper crafts 26L0202,Home Accents,32.94,USD,3,1,true,false,false,false,true,true,false,false,69,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/shores-edge-oil-lantern,Shore's Edge Oil Lantern,Tiki Torches & Oil Lamps,89,USD,5,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/f640-12000038662277624-emitting-color-warm-white-1pc-solar-garden-butterfly-lights-outdoor-waterproof-decorative-lamp-festival-garden-lights-for-yard-garden-yard-path-decoration,Emitting Color: Warm White - 1pc Solar Garden Butterfly Lights Outdoor Waterproof Decorative Lamp Festival Garden Lights For Yard Garden Yard Path Decoration,Outdoor Lighting,24.32,USD,16,1,true,true,false,false,true,true,false,false,63,100,NORMALIZED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/pastel-duck-egg-straight-joint-trim-for-hygienic-wall-cladding,Pastel Duck Egg Straight Joint Trim for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,false,false,false,true,true,false,false,64,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/brindille-tealight-holder,Brindille Tealight Holder,Candle Holders,75,USD,7,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-47245-sparrow-house-with-5-rooms-268x59x83-firwood,"Sparrow House with 5 Rooms 26.8""x5.9""x8.3"" Firwood",For The Birds,79.2,USD,16,1,true,true,false,false,true,true,false,true,69,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/q280-ehwrdswb239858147-vintage-farmhouse-style-red-solid-wood-outdoor-birdhouse,Vintage Farmhouse Style Red Solid Wood Outdoor Birdhouse,Bird Houses,54.15,USD,8,1,true,true,false,false,true,true,false,false,74,88,IMPORTED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/brindille-hanging-single-tealight,Brindille Hanging Single Tealight Holder,Candle Holders,85,USD,7,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/coqui-staked-oil-lamp,Coqui Staked Oil Lamp,Tiki Torches & Oil Lamps,56.95,USD,6,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/gloss-blue-starter-trim-for-hygienic-wall-cladding,Gloss Blue Lagoon Starter Trim for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,false,false,false,true,true,false,false,64,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/tete-a-tete-garden-sculpture,Tête à Tête Garden Sculpture,Garden Sculptures,138,USD,7,1,true,true,false,false,true,true,false,true,76,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/d681-pz10010qt-solar-outdoor-bird-bath-feeder-combo-with-flower-planter-pedestal-and-solar-lights-bronze-color-bronze,Solar Outdoor Bird Bath Feeder Combo with Flower Planter Pedestal and Solar Lights-Bronze - Color: Bronze,Pets > Bird Supplies,65.98,USD,12,1,true,true,false,false,true,true,false,true,63,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-pz10005-pedestal-bird-bath-with-solar-light-with-bird-feeder-and-flower-planter-green,Pedestal Bird Bath with Solar Light with Bird Feeder and Flower Planter-Bronze,Pets,73.48,USD,21,2,true,true,false,false,true,true,false,false,63,94,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/coqui-staked-oil-lamp,Coqui Staked Oil Lamp,Tiki Torches & Oil Lamps,56.95,USD,6,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/root-candle-3-x-6-pillar-candle-ivory,"Root Candle 3 x 6"" Pillar Candle, Ivory",Candle,32,USD,6,1,true,false,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/bellure-bowl-o17-rustic-bronze,Bellure Bowl - Rustic Bronze,Home > Bellure Bowl - Rustic Bronze,44,EUR,2,3,true,true,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/n270-476246-12-brown-wood-indoor-outdoor-square-planter-box,"12"" Brown Wood Indoor Outdoor Square Planter Box",Outdoor Planters,256.65,USD,16,1,true,true,false,false,true,true,false,true,69,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/water-lilies-garden-stool-and-and-accent-table,Water Lilies Garden Stool and Accent Table,Gardening,280,USD,8,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/root-candle-3-x-6-pillar-candle-ivory,"Root Candle 3 x 6"" Pillar Candle, Ivory",Candle,32,USD,6,1,true,false,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/root-candle-3-x-9-pillar-candle-ivory,"Root Candle 3 x 9"" Pillar Candle, Ivory",Candle,35,USD,5,1,true,false,false,false,true,true,false,true,65,100,DUPLICATE,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/root-candle-3-x-3-pillar-candle-white,"Root Candle 3 x 3"" Pillar Candle, White",Candles,27,USD,6,1,true,false,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/root-candle-3-x-9-pillar-candle-white,"Root Candle 3 x 9"" Pillar Candle, White",Candle,35,USD,6,1,true,false,false,false,true,true,false,true,65,100,DUPLICATE,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/led-dripping-candle-3-x-5-in-antique-ivory,"LED Dripping Candle 3"" x 5"" in Antique Ivory",Flameless Candles,42,USD,6,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/d681-jv12556bn2-indoor-plant-stand-with-grow-lights-58-tall-8-tier-corner-metal-plant-shelf-set-of-2-color-brown-size-set-of-2,"Indoor Plant Stand with Grow Lights 58"" Tall 8-Tier Corner Metal Plant Shelf-Set of 2 - Color: Brown - Size: Set of 2",Outdoor > Garden > Plant Stands,150.98,USD,20,1,true,true,false,false,true,true,false,true,63,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/bunny-nuzzles-garden-sculpture,Bunny Nuzzles Garden Sculpture,Garden Statue,236,USD,7,1,true,true,false,false,true,true,false,true,76,88,IMPORTED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/rabbit-butler-with-bowl,Rabbit Butler with Bowl,Home & Garden,105,USD,4,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/bunny-nuzzles-garden-sculpture,Bunny Nuzzles Garden Sculpture,Garden Statue,236,USD,7,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/led-dripping-candle-3-x-5-in-antique-ivory,"LED Dripping Candle 3"" x 5"" in Antique Ivory",Flameless Candles,42,USD,6,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/led-candle-remote-control-with-timer-dimmer,LED Candle Remote Control with Timer & Dimmer,Remote Controls,11,USD,3,1,true,false,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-tm10262-wooden-mud-farm-playset-with-planter-box-lockable-yard-and-faucet-for-3-kids,Fir Wood Mud Farm Playset with Planter Box Lockable Yard and Faucet for 3+ Kids,Pretend Toys,127.48,USD,12,1,true,true,false,false,true,true,false,true,63,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/d681-gt4338-teak-oil-finish-raised-garden-bed-wood-planter-box-with-bench,Teak Oil Finish Raised Garden Bed Wood Planter Box with Bench,Outdoor > Garden > Raised Garden Beds,113.48,USD,12,1,true,true,false,false,true,true,false,true,63,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-364182-planters-2-pcs-black-118x118x146-polypropylene,"Planters 2 pcs Black 11.8""x11.8""x14.6"" Polypropylene",Gardening,85.67,USD,18,1,true,true,false,false,true,true,false,true,68,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/led-dripping-candle-3-x-7-white,"LED Dripping Candle  3"" x 7"" White",Flameless Candles,49,USD,6,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/led-candle-remote-control-with-timer-dimmer,LED Candle Remote Control with Timer & Dimmer,Remote Controls,11,USD,3,1,true,false,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/tour-en-spirale-white-garden-stool,Tour en Spirale White Garden Stool,Outdoor Seating,502,USD,3,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/strand-outdoor-cushion-cover-carob-brown-parchment,Strand Outdoor Cushion Cover - Carob Brown/Parchment,Home > Strand Outdoor Cushion Cover - Carob Brown/Parchment,36,EUR,2,8,true,true,false,false,true,true,false,true,64,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/veradoro-lantern-left-1,Veradoro Lantern Left,Home & Garden,164.95,USD,6,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/veradoro-lantern-right-1,Veradoro Lantern Right,Home & Garden,164.95,USD,5,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/arancione-vase,Arancione Vase- LAST CHANCE,Vases,49.97,USD,7,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/giallo-vase,Giallo Vase - LAST CHANCE,Vases,42.97,USD,7,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/hanging-birds-nest-bird-feeder-and-planter,Hanging Bird's Nest Bird Feeder and Planter,Home & Garden,63.95,USD,7,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/ornate-peacock-hanging-plant-holder,Ornate Peacock Hanging Plant Holder,Pots & Planters,103.95,USD,9,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/ruffled-parrot-sculpture,Ruffled Parrot Sculpture,Home & Garden,120,USD,8,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/morning-glory-garden-bell,Morning Glory Garden Bell,Decorative Bells,91,USD,6,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/starry-night-garden-trellis-1,Starry Night Garden Trellis-PREORDER,Plant Supports,155,USD,5,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/ornate-peacock-hanging-plant-holder,Ornate Peacock Hanging Plant Holder,Pots & Planters,103.95,USD,9,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/ruffled-parrot-sculpture,Ruffled Parrot Sculpture,Home & Garden,120,USD,8,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/candlelight-serenade-pillar-candleholder,Candlelight Serenade Pillar Candleholder,Candle Holders,78,USD,8,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/honeycomb-garden-stool,Honeycomb Garden Stool,Table & Bar Stools,788,USD,3,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/rayas-garden-stool-garden-green,Rayas Garden Stool Garden Green,Accent Tables,449,USD,3,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/single-flamingo-ready-to-mingle-mirror,Single Flamingo Ready to Mingle Mirror,Mirrors,199,USD,5,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/candlelight-serenade-pillar-candleholder,Candlelight Serenade Pillar Candleholder,Candle Holders,78,USD,8,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/spring-celebration-pot-holder,Spring Celebration Pot Holder,Plant Stands,330,USD,6,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/high-tides-garden-stool,High Tides Garden Stool,Table & Bar Stools,299,USD,9,1,true,true,false,false,true,true,false,true,76,88,IMPORTED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/peacock-garden-trellis-small-verdi,Peacock Garden Trellis Small (Verdi),Trellises,99,USD,4,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/high-tides-garden-stool,High Tides Garden Stool,Table & Bar Stools,299,USD,9,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/octavius-and-the-sea-garden-stool,Octavius and the Sea Garden Stool,Outdoor Chairs,275,USD,6,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
